"state","year","week","visit_date","total_patients","ili_patients","total_population","population_over_65","total_deaths","deaths_over_65"
"Pennsylvania",2020,25,"2020-06-17",51964,271,"8157649","2335104","1012","934"
"Pennsylvania",2020,26,"2020-06-24",53187,346,"8157649","2335104","1012","934"
"Pennsylvania",2020,27,"2020-07-01",53233,330,"8157649","2335104","1012","934"
"Pennsylvania",2020,28,"2020-07-08",55542,361,"8157649","2335104","1012","934"
"Pennsylvania",2020,29,"2020-07-15",55327,416,"8157649","2335104","1012","934"
"Pennsylvania",2020,30,"2020-07-22",55973,360,"8157649","2335104","1012","934"
"Pennsylvania",2020,31,"2020-07-29",55318,446,"8157649","2335104","1012","934"
"Pennsylvania",2020,32,"2020-08-05",55269,372,"8157649","2335104","1012","934"
"Pennsylvania",2020,33,"2020-08-12",56228,416,"8157649","2335104","1012","934"
"Pennsylvania",2020,34,"2020-08-19",55094,372,"8157649","2335104","1012","934"
"Pennsylvania",2020,35,"2020-08-26",56160,402,"8157649","2335104","1012","934"
"Pennsylvania",2020,36,"2020-09-02",56952,363,"8157649","2335104","1012","934"
"Pennsylvania",2020,37,"2020-09-09",57627,461,"8157649","2335104","1012","934"
"Pennsylvania",2020,38,"2020-09-16",56717,368,"8157649","2335104","1012","934"
"Pennsylvania",2020,39,"2020-09-23",56809,433,"8157649","2335104","1012","934"
"Pennsylvania",2020,40,"2020-09-30",58056,477,"8157649","2335104","1012","934"
"Pennsylvania",2020,41,"2020-10-07",58314,562,"8157649","2335104","1012","934"
"Pennsylvania",2020,42,"2020-10-14",56663,488,"8157649","2335104","1012","934"
"Pennsylvania",2020,43,"2020-10-21",57945,572,"8157649","2335104","1012","934"
"Pennsylvania",2020,44,"2020-10-28",55043,555,"8157649","2335104","1012","934"
"Pennsylvania",2020,45,"2020-11-04",56000,631,"8157649","2335104","1012","934"
"Pennsylvania",2020,46,"2020-11-11",60775,846,"8157649","2335104","1012","934"
"Pennsylvania",2020,47,"2020-11-18",57443,839,"8157649","2335104","1012","934"
"Pennsylvania",2020,48,"2020-11-25",53666,971,"8157649","2335104","1012","934"
"Pennsylvania",2020,49,"2020-12-02",54481,956,"8157649","2335104","1012","934"
"Pennsylvania",2020,50,"2020-12-09",52432,847,"8157649","2335104","1012","934"
"Pennsylvania",2020,51,"2020-12-16",48439,621,"8157649","2335104","1012","934"
"Pennsylvania",2020,52,"2020-12-23",48127,605,"8157649","2335104","1012","934"
"Pennsylvania",2021,1,"2021-01-01",52200,564,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,2,"2021-01-08",50739,399,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,3,"2021-01-15",50761,389,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,4,"2021-01-22",49961,342,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,5,"2021-01-29",48679,339,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,6,"2021-02-05",50552,309,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,7,"2021-02-12",50778,291,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,8,"2021-02-19",53547,315,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,9,"2021-02-26",53384,346,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,10,"2021-03-05",54157,348,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,11,"2021-03-12",54552,337,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,12,"2021-03-19",58722,414,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,13,"2021-03-26",63912,575,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,14,"2021-04-02",60540,467,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,15,"2021-04-09",62406,536,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,16,"2021-04-16",62142,476,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,17,"2021-04-23",61963,512,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,18,"2021-04-30",60762,500,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,19,"2021-05-07",59279,421,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,20,"2021-05-14",61798,429,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,21,"2021-05-21",61559,406,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,22,"2021-05-28",59316,372,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,23,"2021-06-04",62665,389,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,24,"2021-06-11",62134,427,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,25,"2021-06-18",62266,437,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,26,"2021-06-25",62551,419,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,27,"2021-07-02",63488,470,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,28,"2021-07-09",63224,430,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,29,"2021-07-16",63409,466,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,30,"2021-07-23",63568,538,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,31,"2021-07-30",62888,642,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,32,"2021-08-06",64230,687,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,33,"2021-08-13",64509,677,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,34,"2021-08-20",66535,804,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,35,"2021-08-27",66674,890,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,36,"2021-09-03",78118,1349,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,37,"2021-09-10",80770,1404,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,38,"2021-09-17",74067,1217,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,39,"2021-09-24",73063,1169,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,40,"2021-10-01",75297,1203,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,41,"2021-10-08",73688,1083,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,42,"2021-10-15",27405,446,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,43,"2021-10-22",69947,947,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,44,"2021-10-29",67809,994,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,45,"2021-11-05",69608,1257,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,46,"2021-11-12",68648,1396,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,47,"2021-11-19",63091,1181,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,48,"2021-11-26",70134,1410,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,49,"2021-12-03",68673,1470,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,50,"2021-12-10",67422,1534,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,51,"2021-12-17",65361,1781,"8259203","2361790",NULL,NULL
"Pennsylvania",2021,52,"2021-12-24",76074,2852,"8259203","2361790",NULL,NULL
"Pennsylvania",2022,1,"2022-01-01",70145,2149,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,2,"2022-01-08",62197,1226,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,3,"2022-01-15",56837,823,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,4,"2022-01-22",55944,612,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,5,"2022-01-29",54076,473,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,6,"2022-02-05",61096,493,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,7,"2022-02-12",59736,491,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,8,"2022-02-19",60060,466,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,9,"2022-02-26",61745,559,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,10,"2022-03-05",59783,547,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,11,"2022-03-12",63295,609,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,12,"2022-03-19",64090,681,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,13,"2022-03-26",63255,790,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,14,"2022-04-02",65117,811,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,15,"2022-04-09",64792,810,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,16,"2022-04-16",64596,833,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,17,"2022-04-23",66746,844,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,18,"2022-04-30",67102,892,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,19,"2022-05-07",68075,905,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,20,"2022-05-14",68834,858,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,21,"2022-05-21",67863,781,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,22,"2022-05-28",66770,721,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,23,"2022-06-04",66229,649,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,24,"2022-06-11",65137,551,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,25,"2022-06-18",64308,496,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,26,"2022-06-25",64904,474,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,27,"2022-07-02",66192,471,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,28,"2022-07-09",65487,512,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,29,"2022-07-16",65800,495,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,30,"2022-07-23",65799,512,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,31,"2022-07-30",65357,532,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,32,"2022-08-06",65773,511,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,33,"2022-08-13",64987,465,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,34,"2022-08-20",66072,470,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,35,"2022-08-27",66500,703,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,36,"2022-09-03",67708,701,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,37,"2022-09-10",69181,784,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,38,"2022-09-17",69284,808,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,39,"2022-09-24",66683,856,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,40,"2022-10-01",67609,962,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,41,"2022-10-08",70965,1203,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,42,"2022-10-15",68943,1152,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,43,"2022-10-22",71639,1634,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,44,"2022-10-29",70541,1945,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,45,"2022-11-05",73851,2159,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,46,"2022-11-12",69458,2160,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,47,"2022-11-19",66886,2841,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,48,"2022-11-26",74066,3354,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,49,"2022-12-03",71384,3028,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,50,"2022-12-10",66929,2684,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,51,"2022-12-17",62506,2110,"8266896","2434405",NULL,NULL
"Pennsylvania",2022,52,"2022-12-24",65697,2187,"8266896","2434405",NULL,NULL
"Pennsylvania",2023,1,"2023-01-01",69613,1636,NULL,NULL,NULL,NULL
"Pennsylvania",2023,2,"2023-01-08",64651,1035,NULL,NULL,NULL,NULL
"Pennsylvania",2023,3,"2023-01-15",63040,925,NULL,NULL,NULL,NULL
"Pennsylvania",2023,4,"2023-01-22",63032,906,NULL,NULL,NULL,NULL
"Pennsylvania",2023,5,"2023-01-29",63673,923,NULL,NULL,NULL,NULL
"Pennsylvania",2023,6,"2023-02-05",67193,1018,NULL,NULL,NULL,NULL
"Pennsylvania",2023,7,"2023-02-12",67806,1002,NULL,NULL,NULL,NULL
"Pennsylvania",2023,8,"2023-02-19",66622,971,NULL,NULL,NULL,NULL
"Pennsylvania",2023,9,"2023-02-26",65390,909,NULL,NULL,NULL,NULL
"Pennsylvania",2023,10,"2023-03-05",64851,941,NULL,NULL,NULL,NULL
"Pennsylvania",2023,11,"2023-03-12",65543,917,NULL,NULL,NULL,NULL
"Pennsylvania",2023,12,"2023-03-19",67702,923,NULL,NULL,NULL,NULL
"Pennsylvania",2023,13,"2023-03-26",66185,866,NULL,NULL,NULL,NULL
"Pennsylvania",2023,14,"2023-04-02",47319,560,NULL,NULL,NULL,NULL
"Pennsylvania",2023,15,"2023-04-09",67790,714,NULL,NULL,NULL,NULL
"Pennsylvania",2023,16,"2023-04-16",68123,655,NULL,NULL,NULL,NULL
"Pennsylvania",2023,17,"2023-04-23",65997,614,NULL,NULL,NULL,NULL
"Pennsylvania",2023,18,"2023-04-30",66060,623,NULL,NULL,NULL,NULL
"Pennsylvania",2023,19,"2023-05-07",65276,637,NULL,NULL,NULL,NULL
"Pennsylvania",2023,20,"2023-05-14",65830,580,NULL,NULL,NULL,NULL
"Pennsylvania",2023,21,"2023-05-21",64827,570,NULL,NULL,NULL,NULL
"Pennsylvania",2023,22,"2023-05-28",66227,528,NULL,NULL,NULL,NULL
"Pennsylvania",2023,23,"2023-06-04",65475,483,NULL,NULL,NULL,NULL
"Pennsylvania",2023,24,"2023-06-11",65588,440,NULL,NULL,NULL,NULL
"Pennsylvania",2023,25,"2023-06-18",58412,361,NULL,NULL,NULL,NULL
"Pennsylvania",2023,26,"2023-06-25",65165,374,NULL,NULL,NULL,NULL
"Pennsylvania",2023,27,"2023-07-02",65662,358,NULL,NULL,NULL,NULL
"Pennsylvania",2023,28,"2023-07-09",66884,343,NULL,NULL,NULL,NULL
"Pennsylvania",2023,29,"2023-07-16",66570,334,NULL,NULL,NULL,NULL
"Pennsylvania",2023,30,"2023-07-23",65692,344,NULL,NULL,NULL,NULL
"Pennsylvania",2023,31,"2023-07-30",64369,356,NULL,NULL,NULL,NULL
"Pennsylvania",2023,32,"2023-08-06",64786,316,NULL,NULL,NULL,NULL
"Pennsylvania",2023,33,"2023-08-13",64833,380,NULL,NULL,NULL,NULL
"Pennsylvania",2023,34,"2023-08-20",66238,384,NULL,NULL,NULL,NULL
"Pennsylvania",2023,35,"2023-08-27",67340,433,NULL,NULL,NULL,NULL
"Pennsylvania",2023,36,"2023-09-03",69044,575,NULL,NULL,NULL,NULL
"Pennsylvania",2023,37,"2023-09-10",69465,656,NULL,NULL,NULL,NULL
"Pennsylvania",2023,38,"2023-09-17",67368,754,NULL,NULL,NULL,NULL
"Pennsylvania",2023,39,"2023-09-24",66737,706,NULL,NULL,NULL,NULL
"Pennsylvania",2023,40,"2023-10-01",70529,761,NULL,NULL,NULL,NULL
"Pennsylvania",2023,41,"2023-10-08",66393,662,NULL,NULL,NULL,NULL
"Pennsylvania",2023,42,"2023-10-15",67700,827,NULL,NULL,NULL,NULL
"Pennsylvania",2023,43,"2023-10-22",68248,833,NULL,NULL,NULL,NULL
"Pennsylvania",2023,44,"2023-10-29",65218,888,NULL,NULL,NULL,NULL
"Pennsylvania",2023,45,"2023-11-05",68473,976,NULL,NULL,NULL,NULL
"Pennsylvania",2023,46,"2023-11-12",68674,1104,NULL,NULL,NULL,NULL
"Pennsylvania",2023,47,"2023-11-19",63108,1140,NULL,NULL,NULL,NULL
"Pennsylvania",2023,48,"2023-11-26",69000,1448,NULL,NULL,NULL,NULL
"Pennsylvania",2023,49,"2023-12-03",69341,1478,NULL,NULL,NULL,NULL
"Pennsylvania",2023,50,"2023-12-10",69670,1997,NULL,NULL,NULL,NULL
"Pennsylvania",2023,51,"2023-12-17",68903,2303,NULL,NULL,NULL,NULL
"Pennsylvania",2023,52,"2023-12-24",71894,2990,NULL,NULL,NULL,NULL
"Rhode Island",2019,1,"2019-01-01",4206,87,"667995","177889","68","68"
"Rhode Island",2019,2,"2019-01-08",4994,145,"667995","177889","68","68"
"Rhode Island",2019,3,"2019-01-15",4731,178,"667995","177889","68","68"
"Rhode Island",2019,4,"2019-01-22",5291,239,"667995","177889","68","68"
"Rhode Island",2019,5,"2019-01-29",6016,287,"667995","177889","68","68"
"Rhode Island",2019,6,"2019-02-05",6435,429,"667995","177889","68","68"
"Rhode Island",2019,7,"2019-02-12",5954,348,"667995","177889","68","68"
"Rhode Island",2019,8,"2019-02-19",5456,271,"667995","177889","68","68"
"Rhode Island",2019,9,"2019-02-26",5801,230,"667995","177889","68","68"
"Rhode Island",2019,10,"2019-03-05",5391,201,"667995","177889","68","68"
"Rhode Island",2019,11,"2019-03-12",4743,194,"667995","177889","68","68"
"Rhode Island",2019,12,"2019-03-19",5738,189,"667995","177889","68","68"
"Rhode Island",2019,13,"2019-03-26",5128,197,"667995","177889","68","68"
"Rhode Island",2019,14,"2019-04-02",6001,182,"667995","177889","68","68"
"Rhode Island",2019,15,"2019-04-09",5657,172,"667995","177889","68","68"
"Rhode Island",2019,16,"2019-04-16",5467,116,"667995","177889","68","68"
"Rhode Island",2019,17,"2019-04-23",5321,74,"667995","177889","68","68"
"Rhode Island",2019,18,"2019-04-30",5552,66,"667995","177889","68","68"
"Rhode Island",2019,19,"2019-05-07",5247,34,"667995","177889","68","68"
"Rhode Island",2019,20,"2019-05-14",4652,34,"667995","177889","68","68"
"Rhode Island",2019,21,"2019-05-21",4268,11,"667995","177889","68","68"
"Rhode Island",2019,22,"2019-05-28",3469,6,"667995","177889","68","68"
"Rhode Island",2019,23,"2019-06-04",3780,2,"667995","177889","68","68"
"Rhode Island",2019,24,"2019-06-11",3658,1,"667995","177889","68","68"
"Rhode Island",2019,25,"2019-06-18",3725,4,"667995","177889","68","68"
"Rhode Island",2019,26,"2019-06-25",3325,5,"667995","177889","68","68"
"Rhode Island",2019,27,"2019-07-02",3251,1,"667995","177889","68","68"
"Rhode Island",2019,28,"2019-07-09",3956,2,"667995","177889","68","68"
"Rhode Island",2019,29,"2019-07-16",3945,2,"667995","177889","68","68"
"Rhode Island",2019,30,"2019-07-23",3616,0,"667995","177889","68","68"
"Rhode Island",2019,31,"2019-07-30",3905,1,"667995","177889","68","68"
"Rhode Island",2019,32,"2019-08-06",3057,0,"667995","177889","68","68"
"Rhode Island",2019,33,"2019-08-13",3327,3,"667995","177889","68","68"
"Rhode Island",2019,34,"2019-08-20",3980,5,"667995","177889","68","68"
"Rhode Island",2019,35,"2019-08-27",4223,4,"667995","177889","68","68"
"Rhode Island",2019,36,"2019-09-03",4254,8,"667995","177889","68","68"
"Rhode Island",2019,37,"2019-09-10",5277,5,"667995","177889","68","68"
"Rhode Island",2019,38,"2019-09-17",5973,14,"667995","177889","68","68"
"Rhode Island",2019,39,"2019-09-24",6209,17,"667995","177889","68","68"
"Rhode Island",2019,40,"2019-10-01",6392,9,"667995","177889","68","68"
"Rhode Island",2019,41,"2019-10-08",6438,24,"667995","177889","68","68"
"Rhode Island",2019,42,"2019-10-15",5366,16,"667995","177889","68","68"
"Rhode Island",2019,43,"2019-10-22",6495,20,"667995","177889","68","68"
"Rhode Island",2019,44,"2019-10-29",6434,21,"667995","177889","68","68"
"Rhode Island",2019,45,"2019-11-05",6551,15,"667995","177889","68","68"
"Rhode Island",2019,46,"2019-11-12",6527,30,"667995","177889","68","68"
"Rhode Island",2019,47,"2019-11-19",6675,33,"667995","177889","68","68"
"Rhode Island",2019,48,"2019-11-26",4093,28,"667995","177889","68","68"
"Rhode Island",2019,49,"2019-12-03",5768,51,"667995","177889","68","68"
"Rhode Island",2019,50,"2019-12-10",5864,81,"667995","177889","68","68"
"Rhode Island",2019,51,"2019-12-17",5010,101,"667995","177889","68","68"
"Rhode Island",2019,52,"2019-12-24",3237,103,"667995","177889","68","68"
"Rhode Island",2020,1,"2020-01-01",3904,112,"670412","182486","40","40"
"Rhode Island",2020,2,"2020-01-08",4912,196,"670412","182486","40","40"
"Rhode Island",2020,3,"2020-01-15",4861,287,"670412","182486","40","40"
"Rhode Island",2020,4,"2020-01-22",5553,312,"670412","182486","40","40"
"Rhode Island",2020,5,"2020-01-29",6382,536,"670412","182486","40","40"
"Rhode Island",2020,6,"2020-02-05",6484,591,"670412","182486","40","40"
"Rhode Island",2020,7,"2020-02-12",6318,570,"670412","182486","40","40"
"Rhode Island",2020,8,"2020-02-19",5525,428,"670412","182486","40","40"
"Rhode Island",2020,9,"2020-02-26",6082,327,"670412","182486","40","40"
"Rhode Island",2020,10,"2020-03-04",5660,248,"670412","182486","40","40"
"Rhode Island",2020,11,"2020-03-11",3462,105,"670412","182486","40","40"
"Rhode Island",2020,12,"2020-03-18",2148,30,"670412","182486","40","40"
"Rhode Island",2020,13,"2020-03-25",1528,6,"670412","182486","40","40"
"Rhode Island",2020,14,"2020-04-01",1383,1,"670412","182486","40","40"
"Rhode Island",2020,15,"2020-04-08",1413,0,"670412","182486","40","40"
"Rhode Island",2020,16,"2020-04-15",1332,0,"670412","182486","40","40"
"Rhode Island",2020,17,"2020-04-22",1331,1,"670412","182486","40","40"
"Rhode Island",2020,18,"2020-04-29",1312,1,"670412","182486","40","40"
"Rhode Island",2020,19,"2020-05-06",1631,0,"670412","182486","40","40"
"Rhode Island",2020,20,"2020-05-13",1722,0,"670412","182486","40","40"
"Rhode Island",2020,21,"2020-05-20",8060,24,"670412","182486","40","40"
"Rhode Island",2020,22,"2020-05-27",8268,20,"670412","182486","40","40"
"Rhode Island",2020,23,"2020-06-03",8714,9,"670412","182486","40","40"
"Rhode Island",2020,24,"2020-06-10",8888,14,"670412","182486","40","40"
"Rhode Island",2020,25,"2020-06-17",9257,9,"670412","182486","40","40"
"Rhode Island",2020,26,"2020-06-24",9876,14,"670412","182486","40","40"
"Rhode Island",2020,27,"2020-07-01",9708,29,"670412","182486","40","40"
"Rhode Island",2020,28,"2020-07-08",10102,20,"670412","182486","40","40"
"Rhode Island",2020,29,"2020-07-15",10094,30,"670412","182486","40","40"
"Rhode Island",2020,30,"2020-07-22",10483,28,"670412","182486","40","40"
"Rhode Island",2020,31,"2020-07-29",10517,35,"670412","182486","40","40"
"Rhode Island",2020,32,"2020-08-05",10401,34,"670412","182486","40","40"
"Rhode Island",2020,33,"2020-08-12",10435,40,"670412","182486","40","40"
"Rhode Island",2020,34,"2020-08-19",10125,51,"670412","182486","40","40"
"Rhode Island",2020,35,"2020-08-26",10033,29,"670412","182486","40","40"
"Rhode Island",2020,36,"2020-09-02",11069,49,"670412","182486","40","40"
"Rhode Island",2020,37,"2020-09-09",10594,41,"670412","182486","40","40"
"Rhode Island",2020,38,"2020-09-16",10735,41,"670412","182486","40","40"
"Rhode Island",2020,39,"2020-09-23",10948,36,"670412","182486","40","40"
